,raw
6945,0.68
6946,0.81
6947,0.84
6948,0.7
6949,0.83
6950,0.88
6951,0.71
6952,0.79
6953,0.81
6954,0.69
6955,0.81
6956,0.84
6957,0.69
6958,0.82
6959,0.88
6960,0.71
6961,0.77
6962,0.79
6963,0.7
6964,0.78
6965,0.86
6966,0.69
6967,0.83
6968,0.87
6969,0.71
6970,0.79
6971,0.83
6972,0.68
6973,0.8
6974,0.85
6975,0.67
6976,0.81
6977,0.87
6978,0.77
6979,0.84
6980,0.84
6981,0.69
6982,0.82
6983,0.82
6984,0.66
6985,0.82
6986,0.87
6987,0.76
6988,0.75
6989,0.79
6990,0.7
6991,0.82
6992,0.81
6993,0.66
6994,0.82
6995,0.87
6996,0.7
6997,0.78
6998,0.82
6999,0.7
7000,0.81
7001,0.83
7002,0.63
7003,0.81
7004,0.88
7005,0.73
7006,0.8
7007,0.8
7008,0.75
7009,0.8
7010,0.84
7011,0.65
7012,0.81
7013,0.87
7014,0.79
7015,0.83
7016,0.8
7017,0.72
7018,0.84
7019,0.83
7020,0.49
7021,0.48
7022,0.49
7023,0.56
7024,0.45
7025,0.52
7026,0.52
7027,0.49
7028,0.48
7029,0.46
7030,0.6
7031,0.7
7032,0.49
7033,0.63
7034,0.65
7035,0.55
7036,0.49
7037,0.5
7038,0.48
7039,0.67
7040,0.75
7041,0.52
7042,0.66
7043,0.66
7044,0.5
7045,0.64
7046,0.62
7047,0.45
7048,0.69
7049,0.82
7050,0.67
7051,0.6
7052,0.66
7053,0.54
7054,0.58
7055,0.66
7056,0.54
7057,0.64
7058,0.82
7059,0.66
7060,0.65
7061,0.65
7062,0.63
7063,0.61
7064,0.7
7065,0.57
7066,0.69
7067,0.86
7068,0.6
7069,0.62
7070,0.6
7071,0.63
7072,0.62
7073,0.7
7074,0.59
7075,0.66
7076,0.87
7077,0.6
7078,0.68
7079,0.7
7080,0.65
7081,0.59
7082,0.72
7083,0.57
7084,0.75
7085,0.86
7086,0.65
7087,0.69
7088,0.71
7089,0.57
7090,0.61
7091,0.76
7092,0.63
7093,0.78
7094,0.9
7095,0.67
7096,0.67
7097,0.73
7098,0.59
7099,0.65
7100,0.79
7101,0.62
7102,0.86
7103,0.92
7104,0.7
7105,0.79
7106,0.75
7107,0.63
7108,0.6
7109,0.87
7110,0.65
7111,0.85
7112,0.92
7113,0.68
7114,0.72
7115,0.75
7116,0.67
7117,0.7
7118,0.84
7119,0.64
7120,0.82
7121,0.93
7122,0.73
7123,0.69
7124,0.67
7125,0.54
7126,0.67
7127,0.87
7128,0.68
7129,0.85
7130,0.92
7131,0.71
7132,0.74
7133,0.69
7134,0.51
7135,0.74
7136,0.91
7137,0.74
7138,0.89
7139,0.93
7140,0.77
7141,0.77
7142,0.77
7143,0.62
7144,0.67
7145,0.92
7146,0.75
7147,0.91
7148,0.93
7149,0.78
7150,0.78
7151,0.8
7152,0.72
7153,0.77
7154,0.91
7155,0.77
7156,0.88
7157,0.95
7158,0.73
7159,0.68
7160,0.7
7161,0.59
7162,0.77
7163,0.91
7164,0.73
7165,0.91
7166,0.97
7167,0.82
7168,0.82
7169,0.83
7170,0.64
7171,0.9
7172,0.95
7173,0.74
7174,0.91
7175,0.97
7176,0.85
7177,0.85
7178,0.82
7179,0.65
7180,0.82
7181,0.91
7182,0.72
7183,0.89
7184,0.97
7185,0.86
7186,0.87
7187,0.85
7188,0.65
7189,0.85
7190,0.94
7191,0.75
7192,0.92
7193,0.97
7194,0.82
7195,0.85
7196,0.85
7197,0.7
7198,0.86
7199,0.94
7200,0.75
7201,0.91
7202,0.97
7203,0.78
7204,0.82
7205,0.82
7206,0.67
7207,0.84
7208,0.93
7209,0.76
7210,0.91
7211,0.97
7212,0.89
7213,0.89
7214,0.9
7215,0.73
7216,0.88
7217,0.92
7218,0.77
7219,0.88
7220,0.97
7221,0.91
7222,0.91
7223,0.89
7224,0.7
7225,0.86
7226,0.9
7227,0.76
7228,0.9
7229,0.97
7230,0.88
7231,0.87
7232,0.84
7233,0.68
7234,0.86
7235,0.89
7236,0.76
7237,0.9
7238,0.97
7239,0.92
7240,0.92
7241,0.93
7242,0.55
7243,0.9
7244,0.91
7245,0.77
7246,0.9
7247,0.97
7248,0.95
7249,0.91
7250,0.88
7251,0.61
7252,0.77
7253,0.95
7254,0.76
7255,0.9
7256,0.96
7257,0.9
7258,0.89
7259,0.9
7260,0.66
7261,0.75
7262,0.92
7263,0.78
7264,0.89
7265,0.96
7266,0.89
7267,0.91
7268,0.91
7269,0.68
7270,0.76
7271,0.97
7272,0.76
7273,0.89
7274,0.96
7275,0.93
7276,0.92
7277,0.88
7278,0.66
7279,0.86
7280,0.97
7281,0.77
7282,0.9
7283,0.96
7284,0.93
7285,0.93
7286,0.92
7287,0.6
7288,0.88
7289,0.94
7290,0.48
7291,0.53
7292,0.53
7293,0.56
7294,0.49
7295,0.5
7296,0.48
7297,0.53
7298,0.44
7299,0.4
7300,0.61
7301,0.69
7302,0.49
7303,0.56
7304,0.65
7305,0.53
7306,0.51
7307,0.68
7308,0.44
7309,0.56
7310,0.73
7311,0.51
7312,0.59
7313,0.62
7314,0.46
7315,0.67
7316,0.67
7317,0.48
7318,0.61
7319,0.69
7320,0.52
7321,0.58
7322,0.6
7323,0.51
7324,0.63
7325,0.71
7326,0.57
7327,0.64
7328,0.69
7329,0.58
7330,0.6
7331,0.64
7332,0.61
7333,0.61
7334,0.67
7335,0.51
7336,0.68
7337,0.68
7338,0.54
7339,0.56
7340,0.58
7341,0.65
7342,0.64
7343,0.68
7344,0.52
7345,0.7
7346,0.75
7347,0.58
7348,0.61
7349,0.67
7350,0.71
7351,0.72
7352,0.73
7353,0.53
7354,0.67
7355,0.71
7356,0.57
7357,0.61
7358,0.69
7359,0.62
7360,0.61
7361,0.66
7362,0.52
7363,0.67
7364,0.69
7365,0.58
7366,0.63
7367,0.67
7368,0.59
7369,0.69
7370,0.68
7371,0.53
7372,0.68
7373,0.74
7374,0.62
7375,0.72
7376,0.73
7377,0.6
7378,0.65
7379,0.73
7380,0.51
7381,0.67
7382,0.72
7383,0.59
7384,0.59
7385,0.69
7386,0.6
7387,0.7
7388,0.69
7389,0.52
7390,0.72
7391,0.77
7392,0.66
7393,0.67
7394,0.73
7395,0.56
7396,0.66
7397,0.71
7398,0.55
7399,0.7
7400,0.77
7401,0.65
7402,0.63
7403,0.72
7404,0.57
7405,0.64
7406,0.71
7407,0.51
7408,0.7
7409,0.74
7410,0.64
7411,0.61
7412,0.73
7413,0.62
7414,0.72
7415,0.73
7416,0.52
7417,0.66
7418,0.76
7419,0.63
7420,0.65
7421,0.71
7422,0.61
7423,0.72
7424,0.68
7425,0.56
7426,0.69
7427,0.79
7428,0.57
7429,0.6
7430,0.69
7431,0.66
7432,0.65
7433,0.69
7434,0.63
7435,0.75
7436,0.8
7437,0.7
7438,0.73
7439,0.69
7440,0.61
7441,0.7
7442,0.71
7443,0.57
7444,0.75
7445,0.81
7446,0.68
7447,0.71
7448,0.7
7449,0.63
7450,0.67
7451,0.71
7452,0.56
7453,0.73
7454,0.8
7455,0.65
7456,0.71
7457,0.72
7458,0.66
7459,0.7
7460,0.7
7461,0.61
7462,0.72
7463,0.81
7464,0.69
7465,0.68
7466,0.7
7467,0.7
7468,0.76
7469,0.71
7470,0.62
7471,0.75
7472,0.83
7473,0.68
7474,0.69
7475,0.71
7476,0.6
7477,0.76
7478,0.71
7479,0.62
7480,0.7
7481,0.79
7482,0.68
7483,0.69
7484,0.68
7485,0.62
7486,0.71
7487,0.68
7488,0.64
7489,0.73
7490,0.77
7491,0.7
7492,0.66
7493,0.62
7494,0.56
7495,0.69
7496,0.73
7497,0.6
7498,0.73
7499,0.74
7500,0.7
7501,0.71
7502,0.68
7503,0.61
7504,0.75
7505,0.74
7506,0.61
7507,0.75
7508,0.75
7509,0.75
7510,0.74
7511,0.72
7512,0.67
7513,0.75
7514,0.68
7515,0.62
7516,0.71
7517,0.75
7518,0.75
7519,0.75
7520,0.7
7521,0.61
7522,0.77
7523,0.73
7524,0.61
7525,0.69
7526,0.75
7527,0.71
7528,0.73
7529,0.69
7530,0.55
7531,0.68
7532,0.72
7533,0.59
7534,0.73
7535,0.77
7536,0.73
7537,0.7
7538,0.7
7539,0.62
7540,0.65
7541,0.7
7542,0.6
7543,0.72
7544,0.75
7545,0.72
7546,0.75
7547,0.71
7548,0.62
7549,0.71
7550,0.71
7551,0.6
7552,0.75
7553,0.76
7554,0.73
7555,0.71
7556,0.68
7557,0.64
7558,0.7
7559,0.7
7560,0.5
7561,0.58
7562,0.63
7563,0.6
7564,0.61
7565,0.58
7566,0.57
7567,0.61
7568,0.61
7569,0.41
7570,0.56
7571,0.71
7572,0.51
7573,0.61
7574,0.75
7575,0.58
7576,0.68
7577,0.62
7578,0.43
7579,0.55
7580,0.75
7581,0.59
7582,0.69
7583,0.75
7584,0.49
7585,0.65
7586,0.7
7587,0.58
7588,0.71
7589,0.82
7590,0.58
7591,0.67
7592,0.77
7593,0.55
7594,0.65
7595,0.76
7596,0.64
7597,0.79
7598,0.86
7599,0.61
7600,0.73
7601,0.77
7602,0.58
7603,0.54
7604,0.8
7605,0.61
7606,0.79
7607,0.85
7608,0.6
7609,0.72
7610,0.75
7611,0.56
7612,0.58
7613,0.82
7614,0.66
7615,0.83
7616,0.88
7617,0.66
7618,0.75
7619,0.73
7620,0.58
7621,0.62
7622,0.83
7623,0.68
7624,0.83
7625,0.89
7626,0.77
7627,0.79
7628,0.8
7629,0.61
7630,0.61
7631,0.88
7632,0.66
7633,0.82
7634,0.87
7635,0.84
7636,0.81
7637,0.85
7638,0.62
7639,0.71
7640,0.86
7641,0.71
7642,0.86
7643,0.88
7644,0.84
7645,0.87
7646,0.84
7647,0.62
7648,0.73
7649,0.88
7650,0.75
7651,0.86
7652,0.89
7653,0.76
7654,0.78
7655,0.82
7656,0.57
7657,0.81
7658,0.91
7659,0.76
7660,0.85
7661,0.91
7662,0.87
7663,0.85
7664,0.87
7665,0.64
7666,0.76
7667,0.89
7668,0.79
7669,0.86
7670,0.92
7671,0.86
7672,0.85
7673,0.88
7674,0.59
7675,0.72
7676,0.91
7677,0.79
7678,0.86
7679,0.92
7680,0.79
7681,0.8
7682,0.83
7683,0.64
7684,0.79
7685,0.91
7686,0.78
7687,0.88
7688,0.92
7689,0.79
7690,0.86
7691,0.86
7692,0.75
7693,0.79
7694,0.93
7695,0.84
7696,0.88
7697,0.93
7698,0.87
7699,0.9
7700,0.9
7701,0.72
7702,0.87
7703,0.91
7704,0.82
7705,0.89
7706,0.93
7707,0.92
7708,0.92
7709,0.92
7710,0.66
7711,0.88
7712,0.92
7713,0.83
7714,0.89
7715,0.93
7716,0.92
7717,0.93
7718,0.91
7719,0.67
7720,0.89
7721,0.87
7722,0.84
7723,0.9
7724,0.94
7725,0.92
7726,0.93
7727,0.88
7728,0.65
7729,0.84
7730,0.93
7731,0.85
7732,0.93
7733,0.96
7734,0.84
7735,0.86
7736,0.85
7737,0.77
7738,0.83
7739,0.93
7740,0.84
7741,0.92
7742,0.96
7743,0.93
7744,0.94
7745,0.93
7746,0.66
7747,0.87
7748,0.92
7749,0.85
7750,0.92
7751,0.96
7752,0.95
7753,0.96
7754,0.96
7755,0.66
7756,0.9
7757,0.91
7758,0.84
7759,0.92
7760,0.95
7761,0.95
7762,0.95
7763,0.95
7764,0.68
7765,0.91
7766,0.91
7767,0.85
7768,0.92
7769,0.96
7770,0.95
7771,0.94
7772,0.94
7773,0.72
7774,0.9
7775,0.93
7776,0.84
7777,0.93
7778,0.95
7779,0.95
7780,0.95
7781,0.95
7782,0.72
7783,0.86
7784,0.91
7785,0.85
7786,0.93
7787,0.96
7788,0.9
7789,0.95
7790,0.94
7791,0.73
7792,0.88
7793,0.94
7794,0.85
7795,0.93
7796,0.96
7797,0.94
7798,0.95
7799,0.94
7800,0.74
7801,0.89
7802,0.92
7803,0.88
7804,0.95
7805,0.96
7806,0.96
7807,0.95
7808,0.95
7809,0.72
7810,0.89
7811,0.94
7812,0.89
7813,0.95
7814,0.96
7815,0.98
7816,0.98
7817,0.97
7818,0.78
7819,0.83
7820,0.96
7821,0.9
7822,0.95
7823,0.96
7824,0.95
7825,0.94
7826,0.95
7827,0.73
7828,0.88
7829,0.94
7830,0.56
7831,0.55
7832,0.58
7833,0.52
7834,0.53
7835,0.58
7836,0.53
7837,0.61
7838,0.39
7839,0.51
7840,0.53
7841,0.6
7842,0.51
7843,0.56
7844,0.66
7845,0.44
7846,0.51
7847,0.56
7848,0.48
7849,0.65
7850,0.66
7851,0.61
7852,0.6
7853,0.71
7854,0.61
7855,0.63
7856,0.61
7857,0.55
7858,0.55
7859,0.58
7860,0.63
7861,0.69
7862,0.66
7863,0.57
7864,0.57
7865,0.59
7866,0.54
7867,0.61
7868,0.67
7869,0.63
7870,0.67
7871,0.65
7872,0.59
7873,0.59
7874,0.65
7875,0.49
7876,0.65
7877,0.71
7878,0.63
7879,0.69
7880,0.67
7881,0.53
7882,0.6
7883,0.68
7884,0.55
7885,0.67
7886,0.73
7887,0.65
7888,0.68
7889,0.69
7890,0.54
7891,0.59
7892,0.71
7893,0.6
7894,0.71
7895,0.71
7896,0.62
7897,0.68
7898,0.71
7899,0.64
7900,0.59
7901,0.7
7902,0.62
7903,0.69
7904,0.7
7905,0.68
7906,0.7
7907,0.7
7908,0.56
7909,0.61
7910,0.67
7911,0.63
7912,0.69
7913,0.71
7914,0.64
7915,0.67
7916,0.68
7917,0.57
7918,0.57
7919,0.72
7920,0.64
7921,0.73
7922,0.72
7923,0.7
7924,0.69
7925,0.72
7926,0.58
7927,0.63
7928,0.7
7929,0.64
7930,0.74
7931,0.76
7932,0.67
7933,0.75
7934,0.72
7935,0.54
7936,0.73
7937,0.78
7938,0.63
7939,0.73
7940,0.72
7941,0.61
7942,0.75
7943,0.73
7944,0.55
7945,0.71
7946,0.79
7947,0.64
7948,0.75
7949,0.75
7950,0.62
7951,0.71
7952,0.7
7953,0.53
7954,0.73
7955,0.81
7956,0.63
7957,0.71
7958,0.78
7959,0.65
7960,0.7
7961,0.74
7962,0.54
7963,0.7
7964,0.8
7965,0.67
7966,0.72
7967,0.78
7968,0.71
7969,0.71
7970,0.72
7971,0.6
7972,0.76
7973,0.8
7974,0.63
7975,0.72
7976,0.77
7977,0.74
7978,0.75
7979,0.74
7980,0.61
7981,0.74
7982,0.79
7983,0.61
7984,0.74
7985,0.78
7986,0.74
7987,0.7
7988,0.73
7989,0.6
7990,0.76
7991,0.78
7992,0.63
7993,0.72
7994,0.79
7995,0.7
7996,0.72
7997,0.74
7998,0.67
7999,0.75
8000,0.8
8001,0.59
8002,0.73
8003,0.8
8004,0.74
8005,0.74
8006,0.73
8007,0.7
8008,0.79
8009,0.81
8010,0.61
8011,0.74
8012,0.78
8013,0.77
8014,0.72
8015,0.73
8016,0.62
8017,0.8
8018,0.77
8019,0.64
8020,0.73
8021,0.78
8022,0.77
8023,0.76
8024,0.77
8025,0.6
8026,0.75
8027,0.82
8028,0.63
8029,0.74
8030,0.77
8031,0.75
8032,0.73
8033,0.74
8034,0.61
8035,0.75
8036,0.8
8037,0.65
8038,0.72
8039,0.79
8040,0.72
8041,0.7
8042,0.74
8043,0.66
8044,0.75
8045,0.78
8046,0.65
8047,0.72
8048,0.81
8049,0.7
8050,0.75
8051,0.79
8052,0.69
8053,0.76
8054,0.82
8055,0.67
8056,0.75
8057,0.82
8058,0.69
8059,0.74
8060,0.77
8061,0.75
8062,0.72
8063,0.83
8064,0.66
8065,0.75
8066,0.81
8067,0.66
8068,0.74
8069,0.74
8070,0.65
8071,0.82
8072,0.77
8073,0.66
8074,0.77
8075,0.83
8076,0.68
8077,0.75
8078,0.73
8079,0.67
8080,0.78
8081,0.77
8082,0.69
8083,0.77
8084,0.82
8085,0.69
8086,0.74
8087,0.77
8088,0.67
8089,0.79
8090,0.8
8091,0.64
8092,0.76
8093,0.83
8094,0.73
8095,0.81
8096,0.76
8097,0.66
8098,0.77
8099,0.84
8100,0.57
8101,0.64
8102,0.56
8103,0.54
8104,0.57
8105,0.49
8106,0.53
8107,0.49
8108,0.61
8109,0.54
8110,0.65
8111,0.68
8112,0.6
8113,0.64
8114,0.69
8115,0.5
8116,0.56
8117,0.66
8118,0.55
8119,0.7
8120,0.76
8121,0.59
8122,0.68
8123,0.75
8124,0.59
8125,0.63
8126,0.77
8127,0.64
8128,0.83
8129,0.9
8130,0.68
8131,0.72
8132,0.71
8133,0.65
8134,0.58
8135,0.82
8136,0.67
8137,0.87
8138,0.9
8139,0.66
8140,0.71
8141,0.71
8142,0.6
8143,0.68
8144,0.81
8145,0.71
8146,0.89
8147,0.91
8148,0.68
8149,0.69
8150,0.67
8151,0.59
8152,0.66
8153,0.86
8154,0.72
8155,0.92
8156,0.98
8157,0.67
8158,0.67
8159,0.69
8160,0.63
8161,0.67
8162,0.87
8163,0.71
8164,0.93
8165,0.98
8166,0.72
8167,0.78
8168,0.8
8169,0.62
8170,0.68
8171,0.9
8172,0.7
8173,0.95
8174,0.97
8175,0.78
8176,0.83
8177,0.8
8178,0.54
8179,0.86
8180,0.84
8181,0.75
8182,0.95
8183,0.97
8184,0.83
8185,0.89
8186,0.88
8187,0.63
8188,0.73
8189,0.88
8190,0.76
8191,0.95
8192,0.97
8193,0.79
8194,0.85
8195,0.84
8196,0.8
8197,0.74
8198,0.91
8199,0.77
8200,0.95
8201,0.97
8202,0.81
8203,0.85
8204,0.84
8205,0.65
8206,0.78
8207,0.9
8208,0.78
8209,0.94
8210,0.97
8211,0.81
8212,0.84
8213,0.83
8214,0.66
8215,0.81
8216,0.92
8217,0.76
8218,0.92
8219,0.97
8220,0.74
8221,0.8
8222,0.76
8223,0.72
8224,0.82
8225,0.96
8226,0.79
8227,0.92
8228,0.96
8229,0.81
8230,0.87
8231,0.86
8232,0.66
8233,0.8
8234,0.94
8235,0.77
8236,0.92
8237,0.97
8238,0.79
8239,0.82
8240,0.84
8241,0.7
8242,0.81
8243,0.95
8244,0.75
8245,0.92
8246,0.97
8247,0.93
8248,0.9
8249,0.89
8250,0.74
8251,0.84
8252,0.93
8253,0.78
8254,0.93
8255,0.97
8256,0.97
8257,0.91
8258,0.87
8259,0.69
8260,0.83
8261,0.96
8262,0.76
8263,0.94
8264,0.96
8265,0.97
8266,0.94
8267,0.9
8268,0.69
8269,0.85
8270,0.98
8271,0.78
8272,0.93
8273,0.97
8274,0.93
8275,0.91
8276,0.9
8277,0.72
8278,0.88
8279,0.97
8280,0.78
8281,0.94
8282,0.97
8283,0.91
8284,0.92
8285,0.89
8286,0.72
8287,0.86
8288,0.94
8289,0.79
8290,0.95
8291,0.96
8292,0.95
8293,0.95
8294,0.96
8295,0.67
8296,0.89
8297,0.93
8298,0.78
8299,0.94
8300,0.96
8301,0.97
8302,0.97
8303,0.96
8304,0.67
8305,0.92
8306,0.94
8307,0.78
8308,0.94
8309,0.97
8310,0.96
8311,0.97
8312,0.93
8313,0.8
8314,0.91
8315,0.92
8316,0.78
8317,0.96
8318,0.97
8319,0.95
8320,0.94
8321,0.94
8322,0.7
8323,0.86
8324,0.93
8325,0.78
8326,0.96
8327,0.97
8328,0.97
8329,0.99
8330,0.98
8331,0.75
8332,0.9
8333,0.95
8334,0.79
8335,0.96
8336,0.97
8337,0.97
8338,0.98
8339,0.96
8340,0.8
8341,0.87
8342,0.93
8343,0.77
8344,0.96
8345,0.97
8346,0.96
8347,0.98
8348,0.96
8349,0.79
8350,0.86
8351,0.95
8352,0.77
8353,0.94
8354,0.97
8355,0.98
8356,0.97
8357,0.97
8358,0.81
8359,0.81
8360,0.93
8361,0.76
8362,0.95
8363,0.97
8364,0.97
8365,0.97
8366,0.97
8367,0.76
8368,0.86
8369,0.92
8370,0.48
8371,0.67
8372,0.59
8373,0.58
8374,0.54
8375,0.54
8376,0.57
8377,0.59
8378,0.57
8379,0.53
8380,0.69
8381,0.66
8382,0.57
8383,0.64
8384,0.64
8385,0.56
8386,0.54
8387,0.64
8388,0.51
8389,0.66
8390,0.69
8391,0.62
8392,0.61
8393,0.58
8394,0.51
8395,0.62
8396,0.68
8397,0.55
8398,0.67
8399,0.73
8400,0.61
8401,0.66
8402,0.67
8403,0.52
8404,0.65
8405,0.7
8406,0.56
8407,0.72
8408,0.76
8409,0.62
8410,0.69
8411,0.67
8412,0.62
8413,0.7
8414,0.68
8415,0.56
8416,0.75
8417,0.74
8418,0.63
8419,0.71
8420,0.66
8421,0.66
8422,0.69
8423,0.73
8424,0.62
8425,0.77
8426,0.78
8427,0.59
8428,0.58
8429,0.72
8430,0.62
8431,0.75
8432,0.76
8433,0.6
8434,0.75
8435,0.78
8436,0.63
8437,0.64
8438,0.75
8439,0.69
8440,0.76
8441,0.8
8442,0.63
8443,0.78
8444,0.78
8445,0.74
8446,0.77
8447,0.79
8448,0.6
8449,0.79
8450,0.78
8451,0.58
8452,0.78
8453,0.8
8454,0.68
8455,0.77
8456,0.76
8457,0.66
8458,0.72
8459,0.79
8460,0.62
8461,0.78
8462,0.76
8463,0.67
8464,0.72
8465,0.79
8466,0.65
8467,0.75
8468,0.8
8469,0.58
8470,0.8
8471,0.76
8472,0.65
8473,0.71
8474,0.73
8475,0.66
8476,0.77
8477,0.77
8478,0.61
8479,0.74
8480,0.77
8481,0.66
8482,0.7
8483,0.75
8484,0.64
8485,0.8
8486,0.79
8487,0.67
8488,0.78
8489,0.79
8490,0.63
8491,0.73
8492,0.76
8493,0.73
8494,0.82
8495,0.78
8496,0.63
8497,0.79
8498,0.76
8499,0.73
8500,0.75
8501,0.74
8502,0.57
8503,0.75
8504,0.77
8505,0.64
8506,0.74
8507,0.75
8508,0.69
8509,0.76
8510,0.71
8511,0.68
8512,0.72
8513,0.76
8514,0.65
8515,0.8
8516,0.8
8517,0.72
8518,0.8
8519,0.78
8520,0.62
8521,0.74
8522,0.8
8523,0.66
8524,0.82
8525,0.82
8526,0.73
8527,0.76
8528,0.77
8529,0.62
8530,0.76
8531,0.83
8532,0.66
8533,0.79
8534,0.8
8535,0.73
8536,0.75
8537,0.77
8538,0.61
8539,0.77
8540,0.8
8541,0.66
8542,0.81
8543,0.8
8544,0.74
8545,0.72
8546,0.77
8547,0.73
8548,0.8
8549,0.78
8550,0.65
8551,0.82
8552,0.82
8553,0.73
8554,0.81
8555,0.78
8556,0.68
8557,0.77
8558,0.8
8559,0.64
8560,0.82
8561,0.82
8562,0.79
8563,0.81
8564,0.78
8565,0.63
8566,0.76
8567,0.76
8568,0.69
8569,0.82
8570,0.8
8571,0.81
8572,0.81
8573,0.82
8574,0.63
8575,0.8
8576,0.77
8577,0.67
8578,0.81
8579,0.82
8580,0.76
8581,0.79
8582,0.78
8583,0.63
8584,0.75
8585,0.8
8586,0.69
8587,0.8
8588,0.8
8589,0.77
8590,0.78
8591,0.78
8592,0.66
8593,0.77
8594,0.8
8595,0.69
8596,0.8
8597,0.82
8598,0.77
8599,0.75
8600,0.79
8601,0.69
8602,0.77
8603,0.77
8604,0.69
8605,0.79
8606,0.8
8607,0.79
8608,0.78
8609,0.74
8610,0.67
8611,0.76
8612,0.83
8613,0.67
8614,0.79
8615,0.81
8616,0.8
8617,0.78
8618,0.78
8619,0.73
8620,0.75
8621,0.8
8622,0.67
8623,0.78
8624,0.81
8625,0.78
8626,0.74
8627,0.79
8628,0.67
8629,0.72
8630,0.81
8631,0.67
8632,0.79
8633,0.8
8634,0.76
8635,0.79
8636,0.75
8637,0.65
8638,0.74
8639,0.79
8640,0.48
8641,0.46
8642,0.52
8643,0.46
8644,0.48
8645,0.56
8646,0.5
8647,0.4
8648,0.57
8649,0.63
8650,0.52
8651,0.71
8652,0.62
8653,0.53
8654,0.64
8655,0.55
8656,0.61
8657,0.6
8658,0.54
8659,0.62
8660,0.78
8661,0.53
8662,0.58
8663,0.63
8664,0.46
8665,0.57
8666,0.76
8667,0.61
8668,0.73
8669,0.89
8670,0.6
8671,0.62
8672,0.66
8673,0.68
8674,0.62
8675,0.79
8676,0.63
8677,0.78
8678,0.92
8679,0.58
8680,0.66
8681,0.7
8682,0.59
8683,0.62
8684,0.81
8685,0.6
8686,0.76
8687,0.9
8688,0.6
8689,0.69
8690,0.73
8691,0.55
8692,0.67
8693,0.89
8694,0.69
8695,0.81
8696,0.91
8697,0.58
8698,0.73
8699,0.75
8700,0.57
8701,0.64
8702,0.89
8703,0.66
8704,0.82
8705,0.92
8706,0.71
8707,0.73
8708,0.76
8709,0.62
8710,0.72
8711,0.93
8712,0.67
8713,0.82
8714,0.95
8715,0.86
8716,0.88
8717,0.88
8718,0.64
8719,0.7
8720,0.9
8721,0.79
8722,0.88
8723,0.97
8724,0.74
8725,0.84
8726,0.84
8727,0.69
8728,0.69
8729,0.93
8730,0.75
8731,0.88
8732,0.97
8733,0.72
8734,0.77
8735,0.79
8736,0.73
8737,0.8
8738,0.92
8739,0.71
8740,0.91
8741,0.97
8742,0.77
8743,0.83
8744,0.84
8745,0.68
8746,0.88
8747,0.96
8748,0.74
8749,0.93
8750,0.97
8751,0.77
8752,0.83
8753,0.84
8754,0.69
8755,0.91
8756,0.96
8757,0.74
8758,0.93
8759,0.98
8760,0.74
8761,0.73
8762,0.77
8763,0.74
8764,0.81
8765,0.96
8766,0.74
8767,0.93
8768,0.98
8769,0.82
8770,0.84
8771,0.81
8772,0.67
8773,0.84
8774,0.95
8775,0.75
8776,0.94
8777,0.97
8778,0.88
8779,0.9
8780,0.84
8781,0.64
8782,0.86
8783,0.96
8784,0.77
8785,0.95
8786,0.97
8787,0.95
8788,0.94
8789,0.92
8790,0.73
8791,0.89
8792,0.95
8793,0.77
8794,0.95
8795,0.97
8796,0.92
8797,0.94
8798,0.94
8799,0.65
8800,0.86
8801,0.96
8802,0.78
8803,0.95
8804,0.97
8805,0.95
8806,0.96
8807,0.93
8808,0.63
8809,0.91
8810,0.96
8811,0.79
8812,0.96
8813,0.99
8814,0.96
8815,0.93
8816,0.93
8817,0.75
8818,0.96
8819,0.97
8820,0.78
8821,0.94
8822,0.99
8823,0.94
8824,0.95
8825,0.9
8826,0.77
8827,0.95
8828,0.94
8829,0.75
8830,0.96
8831,0.98
8832,0.94
8833,0.93
8834,0.92
8835,0.71
8836,0.95
8837,0.94
8838,0.77
8839,0.95
8840,0.98
8841,0.96
8842,0.95
8843,0.91
8844,0.72
8845,0.95
8846,0.93
8847,0.77
8848,0.95
8849,0.98
8850,0.96
8851,0.94
8852,0.93
8853,0.8
8854,0.92
8855,0.98
8856,0.79
8857,0.95
8858,0.98
8859,0.97
8860,0.93
8861,0.91
8862,0.75
8863,0.93
8864,0.96
8865,0.78
8866,0.95
8867,0.98
8868,0.97
8869,0.96
8870,0.95
8871,0.69
8872,0.9
8873,0.96
8874,0.78
8875,0.95
8876,0.98
8877,0.97
8878,0.98
8879,0.95
8880,0.8
8881,0.85
8882,0.98
8883,0.81
8884,0.96
8885,0.98
8886,0.98
8887,0.99
8888,0.99
8889,0.75
8890,0.86
8891,0.98
8892,0.79
8893,0.96
8894,0.99
8895,0.96
8896,0.98
8897,0.96
8898,0.82
8899,0.95
8900,0.98
8901,0.78
8902,0.96
8903,0.99
8904,0.98
8905,0.98
8906,0.97
8907,0.78
8908,0.92
8909,0.98
8910,0.52
8911,0.53
8912,0.62
8913,0.58
8914,0.47
8915,0.5
8916,0.45
8917,0.47
8918,0.52
8919,0.52
8920,0.53
8921,0.68
8922,0.58
8923,0.52
8924,0.62
8925,0.45
8926,0.53
8927,0.56
8928,0.5
8929,0.61
8930,0.65
8931,0.58
8932,0.62
8933,0.65
8934,0.48
8935,0.57
8936,0.66
8937,0.58
8938,0.59
8939,0.7
8940,0.62
8941,0.62
8942,0.64
8943,0.57
