,raw
2141,0.715
2142,0.61
2143,0.7
2144,0.77
2145,0.595
2146,0.67
2147,0.68
2148,0.595
2149,0.645
2150,0.715
2151,0.62
2152,0.705
2153,0.765
2154,0.635
2155,0.64
2156,0.72
2157,0.54
2158,0.595
2159,0.76
2160,0.5
2161,0.5
2162,0.62
2163,0.5
2164,0.5
2165,0.575
2166,0.5
2167,0.5
2168,0.58
2169,0.5
2170,0.615
2171,0.65
2172,0.5
2173,0.575
2174,0.595
2175,0.5
2176,0.65
2177,0.59
2178,0.605
2179,0.645
2180,0.745
2181,0.61
2182,0.645
2183,0.615
2184,0.585
2185,0.6
2186,0.675
2187,0.605
2188,0.7
2189,0.785
2190,0.62
2191,0.665
2192,0.685
2193,0.57
2194,0.61
2195,0.76
2196,0.66
2197,0.735
2198,0.84
2199,0.66
2200,0.71
2201,0.685
2202,0.61
2203,0.63
2204,0.76
2205,0.69
2206,0.795
2207,0.85
2208,0.655
2209,0.74
2210,0.685
2211,0.61
2212,0.57
2213,0.8
2214,0.69
2215,0.79
2216,0.85
2217,0.67
2218,0.71
2219,0.73
2220,0.6
2221,0.645
2222,0.835
2223,0.71
2224,0.785
2225,0.855
2226,0.76
2227,0.76
2228,0.77
2229,0.645
2230,0.64
2231,0.795
2232,0.715
2233,0.79
2234,0.835
2235,0.755
2236,0.785
2237,0.755
2238,0.605
2239,0.685
2240,0.82
2241,0.67
2242,0.825
2243,0.87
2244,0.735
2245,0.755
2246,0.78
2247,0.59
2248,0.68
2249,0.845
2250,0.75
2251,0.81
2252,0.855
2253,0.755
2254,0.82
2255,0.815
2256,0.605
2257,0.695
2258,0.825
2259,0.735
2260,0.805
2261,0.88
2262,0.71
2263,0.76
2264,0.775
2265,0.59
2266,0.71
2267,0.84
2268,0.73
2269,0.83
2270,0.88
2271,0.73
2272,0.79
2273,0.78
2274,0.68
2275,0.72
2276,0.865
2277,0.725
2278,0.825
2279,0.895
2280,0.73
2281,0.82
2282,0.805
2283,0.71
2284,0.74
2285,0.845
2286,0.725
2287,0.855
2288,0.915
2289,0.76
2290,0.805
2291,0.83
2292,0.665
2293,0.78
2294,0.88
2295,0.755
2296,0.845
2297,0.925
2298,0.805
2299,0.81
2300,0.845
2301,0.605
2302,0.765
2303,0.895
2304,0.74
2305,0.845
2306,0.93
2307,0.78
2308,0.815
2309,0.815
2310,0.67
2311,0.795
2312,0.88
2313,0.735
2314,0.855
2315,0.915
2316,0.82
2317,0.82
2318,0.86
2319,0.66
2320,0.805
2321,0.83
2322,0.77
2323,0.84
2324,0.92
2325,0.84
2326,0.835
2327,0.875
2328,0.675
2329,0.77
2330,0.89
2331,0.77
2332,0.875
2333,0.935
2334,0.795
2335,0.81
2336,0.83
2337,0.64
2338,0.82
2339,0.9
2340,0.74
2341,0.86
2342,0.935
2343,0.86
2344,0.85
2345,0.855
2346,0.725
2347,0.855
2348,0.915
2349,0.75
2350,0.87
2351,0.93
2352,0.88
2353,0.865
2354,0.865
2355,0.74
2356,0.865
2357,0.905
2358,0.74
2359,0.885
2360,0.93
2361,0.895
2362,0.885
2363,0.885
2364,0.7
2365,0.855
2366,0.905
2367,0.75
2368,0.905
2369,0.935
2370,0.87
2371,0.86
2372,0.89
2373,0.69
2374,0.875
2375,0.905
2376,0.78
2377,0.91
2378,0.94
2379,0.875
2380,0.9
2381,0.88
2382,0.685
2383,0.87
2384,0.92
2385,0.79
2386,0.925
2387,0.94
2388,0.885
2389,0.885
2390,0.865
2391,0.69
2392,0.86
2393,0.905
2394,0.76
2395,0.92
2396,0.95
2397,0.88
2398,0.82
2399,0.85
2400,0.695
2401,0.885
2402,0.905
2403,0.785
2404,0.91
2405,0.94
2406,0.885
2407,0.855
2408,0.84
2409,0.71
2410,0.87
2411,0.9
2412,0.795
2413,0.905
2414,0.93
2415,0.885
2416,0.885
2417,0.88
2418,0.75
2419,0.9
2420,0.915
2421,0.8
2422,0.89
2423,0.935
2424,0.925
2425,0.905
2426,0.875
2427,0.67
2428,0.795
2429,0.92
2430,0.5
2431,0.5
2432,0.54
2433,0.5
2434,0.5
2435,0.55
2436,0.5
2437,0.5
2438,0.565
2439,0.5
2440,0.565
2441,0.595
2442,0.5
2443,0.525
2444,0.54
2445,0.5
2446,0.51
2447,0.58
2448,0.53
2449,0.59
2450,0.57
2451,0.56
2452,0.525
2453,0.565
2454,0.52
2455,0.565
2456,0.555
2457,0.585
2458,0.59
2459,0.61
2460,0.53
2461,0.56
2462,0.57
2463,0.5
2464,0.56
2465,0.645
2466,0.575
2467,0.6
2468,0.65
2469,0.52
2470,0.525
2471,0.575
2472,0.53
2473,0.57
2474,0.58
2475,0.595
2476,0.63
2477,0.655
2478,0.52
2479,0.535
2480,0.575
2481,0.555
2482,0.625
2483,0.62
2484,0.575
2485,0.67
2486,0.67
2487,0.545
2488,0.55
2489,0.565
2490,0.535
2491,0.59
2492,0.68
2493,0.6
2494,0.66
2495,0.665
2496,0.57
2497,0.575
2498,0.625
2499,0.575
2500,0.555
2501,0.65
2502,0.605
2503,0.69
2504,0.695
2505,0.625
2506,0.56
2507,0.595
2508,0.57
2509,0.61
2510,0.685
2511,0.6
2512,0.7
2513,0.715
2514,0.565
2515,0.64
2516,0.65
2517,0.535
2518,0.645
2519,0.74
2520,0.6
2521,0.695
2522,0.715
2523,0.61
2524,0.66
2525,0.65
2526,0.635
2527,0.645
2528,0.715
2529,0.58
2530,0.715
2531,0.71
2532,0.57
2533,0.635
2534,0.65
2535,0.575
2536,0.65
2537,0.685
2538,0.63
2539,0.705
2540,0.695
2541,0.595
2542,0.625
2543,0.615
2544,0.615
2545,0.62
2546,0.675
2547,0.59
2548,0.73
2549,0.74
2550,0.57
2551,0.645
2552,0.675
2553,0.58
2554,0.64
2555,0.74
2556,0.61
2557,0.735
2558,0.72
2559,0.565
2560,0.645
2561,0.68
2562,0.625
2563,0.685
2564,0.715
2565,0.59
2566,0.7
2567,0.735
2568,0.595
2569,0.695
2570,0.725
2571,0.6
2572,0.655
2573,0.745
2574,0.575
2575,0.75
2576,0.75
2577,0.605
2578,0.66
2579,0.72
2580,0.635
2581,0.68
2582,0.7
2583,0.58
2584,0.73
2585,0.71
2586,0.62
2587,0.705
2588,0.725
2589,0.65
2590,0.66
2591,0.71
2592,0.615
2593,0.735
2594,0.745
2595,0.645
2596,0.665
2597,0.725
2598,0.635
2599,0.685
2600,0.73
2601,0.61
2602,0.675
2603,0.75
2604,0.615
2605,0.675
2606,0.67
2607,0.62
2608,0.715
2609,0.745
2610,0.625
2611,0.715
2612,0.775
2613,0.615
2614,0.665
2615,0.75
2616,0.6
2617,0.745
2618,0.775
2619,0.615
2620,0.725
2621,0.76
2622,0.68
2623,0.74
2624,0.725
2625,0.6
2626,0.69
2627,0.775
2628,0.61
2629,0.715
2630,0.77
2631,0.69
2632,0.67
2633,0.73
2634,0.605
2635,0.735
2636,0.78
2637,0.61
2638,0.74
2639,0.765
2640,0.66
2641,0.69
2642,0.73
2643,0.595
2644,0.695
2645,0.705
2646,0.605
2647,0.74
2648,0.75
2649,0.6
2650,0.72
2651,0.77
2652,0.55
2653,0.69
2654,0.715
2655,0.62
2656,0.725
2657,0.765
2658,0.665
2659,0.695
2660,0.72
2661,0.595
2662,0.705
2663,0.74
2664,0.625
2665,0.735
2666,0.755
2667,0.675
2668,0.725
2669,0.745
2670,0.56
2671,0.67
2672,0.725
2673,0.645
2674,0.72
2675,0.77
2676,0.7
2677,0.735
2678,0.77
2679,0.62
2680,0.67
2681,0.725
2682,0.645
2683,0.75
2684,0.79
2685,0.685
2686,0.71
2687,0.75
2688,0.605
2689,0.75
2690,0.755
2691,0.63
2692,0.72
2693,0.785
2694,0.725
2695,0.73
2696,0.745
2697,0.605
2698,0.705
2699,0.72
2700,0.5
2701,0.5
2702,0.605
2703,0.5
2704,0.5
2705,0.555
2706,0.5
2707,0.5
2708,0.545
2709,0.5
2710,0.645
2711,0.63
2712,0.5
2713,0.515
2714,0.565
2715,0.5
2716,0.53
2717,0.58
2718,0.545
2719,0.735
2720,0.745
2721,0.54
2722,0.575
2723,0.56
2724,0.57
2725,0.595
2726,0.625
2727,0.585
2728,0.765
2729,0.845
2730,0.54
2731,0.58
2732,0.585
2733,0.59
2734,0.565
2735,0.71
2736,0.615
2737,0.78
2738,0.825
2739,0.55
2740,0.55
2741,0.625
2742,0.605
2743,0.595
2744,0.73
2745,0.635
2746,0.81
2747,0.88
2748,0.555
2749,0.575
2750,0.62
2751,0.61
2752,0.61
2753,0.77
2754,0.645
2755,0.785
2756,0.87
2757,0.58
2758,0.63
2759,0.605
2760,0.595
2761,0.695
2762,0.825
2763,0.61
2764,0.8
2765,0.89
2766,0.61
2767,0.685
2768,0.8
2769,0.585
2770,0.605
2771,0.825
2772,0.63
2773,0.79
2774,0.895
2775,0.695
2776,0.745
2777,0.775
2778,0.585
2779,0.665
2780,0.82
2781,0.66
2782,0.77
2783,0.885
2784,0.7
2785,0.74
2786,0.785
2787,0.645
2788,0.655
2789,0.835
2790,0.635
2791,0.795
2792,0.89
2793,0.705
2794,0.74
2795,0.81
2796,0.625
2797,0.695
2798,0.91
2799,0.67
2800,0.855
2801,0.92
2802,0.66
2803,0.765
2804,0.765
2805,0.565
2806,0.715
2807,0.905
2808,0.605
2809,0.875
2810,0.905
2811,0.665
2812,0.745
2813,0.76
2814,0.61
2815,0.76
2816,0.905
2817,0.64
2818,0.875
2819,0.92
2820,0.675
2821,0.74
2822,0.765
2823,0.665
2824,0.73
2825,0.92
2826,0.66
2827,0.88
2828,0.91
2829,0.775
2830,0.86
2831,0.865
2832,0.62
2833,0.71
2834,0.87
2835,0.68
2836,0.855
2837,0.93
2838,0.76
2839,0.825
2840,0.86
2841,0.665
2842,0.74
2843,0.89
2844,0.68
2845,0.895
2846,0.92
2847,0.84
2848,0.865
2849,0.875
2850,0.66
2851,0.785
2852,0.95
2853,0.66
2854,0.85
2855,0.935
2856,0.85
2857,0.87
2858,0.845
2859,0.69
2860,0.795
2861,0.92
2862,0.685
2863,0.84
2864,0.93
2865,0.78
2866,0.775
2867,0.82
2868,0.655
2869,0.8
2870,0.92
2871,0.7
2872,0.89
2873,0.93
2874,0.825
2875,0.86
2876,0.875
2877,0.65
2878,0.795
2879,0.93
2880,0.695
2881,0.855
2882,0.93
2883,0.84
2884,0.86
2885,0.855
2886,0.65
2887,0.85
2888,0.92
2889,0.72
2890,0.89
2891,0.915
2892,0.85
2893,0.86
2894,0.88
2895,0.62
2896,0.835
2897,0.945
2898,0.685
2899,0.885
2900,0.95
2901,0.88
2902,0.865
2903,0.885
2904,0.68
2905,0.83
2906,0.895
2907,0.695
2908,0.905
2909,0.935
2910,0.86
2911,0.895
2912,0.89
2913,0.655
2914,0.855
2915,0.925
2916,0.72
2917,0.915
2918,0.93
2919,0.815
2920,0.865
2921,0.84
2922,0.615
2923,0.83
2924,0.98
2925,0.68
2926,0.885
2927,0.93
2928,0.905
2929,0.905
2930,0.88
2931,0.64
2932,0.84
2933,0.935
2934,0.705
2935,0.86
2936,0.94
2937,0.86
2938,0.925
2939,0.925
2940,0.695
2941,0.825
2942,0.95
2943,0.66
2944,0.915
2945,0.93
2946,0.92
2947,0.94
2948,0.945
2949,0.705
2950,0.835
2951,0.965
2952,0.7
2953,0.905
2954,0.945
2955,0.905
2956,0.92
2957,0.915
2958,0.685
2959,0.88
2960,0.97
2961,0.69
2962,0.885
2963,0.955
2964,0.885
2965,0.935
2966,0.91
2967,0.64
2968,0.79
2969,0.98
2970,0.5
2971,0.5
2972,0.575
2973,0.5
2974,0.5
2975,0.53
2976,0.5
2977,0.5
2978,0.545
2979,0.5
2980,0.535
2981,0.56
2982,0.5
2983,0.51
2984,0.505
2985,0.5
2986,0.55
2987,0.55
2988,0.55
2989,0.61
2990,0.62
2991,0.53
2992,0.525
2993,0.545
2994,0.495
2995,0.535
2996,0.63
2997,0.53
2998,0.625
2999,0.705
3000,0.49
3001,0.545
3002,0.565
3003,0.545
3004,0.605
3005,0.645
3006,0.54
3007,0.65
3008,0.705
3009,0.51
3010,0.525
3011,0.56
3012,0.51
3013,0.545
3014,0.665
3015,0.575
3016,0.66
3017,0.67
3018,0.54
3019,0.55
3020,0.545
3021,0.56
3022,0.575
3023,0.69
3024,0.59
3025,0.69
3026,0.705
3027,0.56
3028,0.575
3029,0.57
3030,0.62
3031,0.635
3032,0.68
3033,0.55
3034,0.67
3035,0.72
3036,0.535
3037,0.57
3038,0.625
3039,0.575
3040,0.615
3041,0.68
3042,0.575
3043,0.66
3044,0.735
3045,0.68
3046,0.62
3047,0.59
3048,0.54
3049,0.615
3050,0.75
3051,0.565
3052,0.69
3053,0.745
3054,0.65
3055,0.63
3056,0.71
3057,0.585
3058,0.675
3059,0.725
3060,0.605
3061,0.65
3062,0.735
3063,0.575
3064,0.625
3065,0.665
3066,0.61
3067,0.665
3068,0.735
3069,0.62
3070,0.685
3071,0.75
3072,0.63
3073,0.6
3074,0.67
3075,0.55
3076,0.74
3077,0.72
3078,0.62
3079,0.71
3080,0.78
3081,0.575
3082,0.655
3083,0.625
3084,0.58
3085,0.73
3086,0.705
3087,0.575
3088,0.7
3089,0.775
3090,0.625
3091,0.665
3092,0.66
3093,0.555
3094,0.79
3095,0.72
3096,0.595
3097,0.72
3098,0.765
3099,0.605
3100,0.68
3101,0.715
3102,0.59
3103,0.68
3104,0.765
3105,0.61
3106,0.725
3107,0.77
3108,0.605
3109,0.68
3110,0.765
3111,0.65
3112,0.735
3113,0.77
3114,0.615
3115,0.705
3116,0.785
3117,0.67
3118,0.735
3119,0.755
3120,0.66
3121,0.72
3122,0.785
3123,0.605
3124,0.735
3125,0.775
3126,0.65
3127,0.745
3128,0.765
3129,0.655
3130,0.705
3131,0.74
3132,0.57
3133,0.71
3134,0.79
3135,0.615
3136,0.71
3137,0.785
3138,0.63
3139,0.7
3140,0.78
3141,0.635
3142,0.75
3143,0.815
3144,0.65
3145,0.74
3146,0.765
3147,0.625
3148,0.72
3149,0.8
3150,0.615
3151,0.74
3152,0.765
3153,0.67
3154,0.715
3155,0.75
3156,0.57
3157,0.7
3158,0.765
3159,0.6
3160,0.76
3161,0.795
3162,0.715
3163,0.755
3164,0.775
3165,0.585
3166,0.7
3167,0.76
3168,0.63
3169,0.76
3170,0.805
3171,0.755
3172,0.725
3173,0.77
3174,0.56
3175,0.725
3176,0.765
3177,0.61
3178,0.74
3179,0.805
3180,0.63
3181,0.755
3182,0.79
3183,0.61
3184,0.725
3185,0.79
3186,0.625
3187,0.765
3188,0.825
3189,0.665
3190,0.79
3191,0.795
3192,0.58
3193,0.75
3194,0.775
3195,0.635
3196,0.78
3197,0.84
3198,0.635
3199,0.735
3200,0.765
3201,0.605
3202,0.7
3203,0.795
3204,0.63
3205,0.75
3206,0.79
3207,0.745
3208,0.72
3209,0.765
3210,0.635
3211,0.72
3212,0.81
3213,0.585
3214,0.785
3215,0.805
3216,0.73
3217,0.75
3218,0.79
3219,0.65
3220,0.73
3221,0.79
3222,0.595
3223,0.78
3224,0.825
3225,0.675
3226,0.745
3227,0.785
3228,0.615
3229,0.705
3230,0.81
3231,0.59
3232,0.76
3233,0.82
3234,0.71
3235,0.815
3236,0.785
3237,0.6
3238,0.7
3239,0.815
3240,0.5
3241,0.5
3242,0.64
3243,0.5
3244,0.5
3245,0.58
3246,0.5
3247,0.5
3248,0.53
3249,0.5
3250,0.625
3251,0.685
3252,0.5
3253,0.59
3254,0.57
3255,0.5
3256,0.525
3257,0.615
3258,0.565
3259,0.66
3260,0.72
3261,0.545
3262,0.615
3263,0.67
3264,0.535
3265,0.61
3266,0.67
3267,0.575
3268,0.69
3269,0.72
3270,0.575
3271,0.625
3272,0.665
3273,0.495
3274,0.55
3275,0.72
3276,0.57
3277,0.73
3278,0.76
3279,0.57
3280,0.58
3281,0.665
3282,0.505
3283,0.65
3284,0.785
3285,0.585
3286,0.745
3287,0.81
3288,0.595
3289,0.625
3290,0.665
3291,0.53
3292,0.69
3293,0.82
3294,0.64
3295,0.785
3296,0.835
3297,0.715
3298,0.71
3299,0.65
3300,0.58
3301,0.655
3302,0.85
3303,0.645
3304,0.765
3305,0.835
3306,0.65
3307,0.66
3308,0.705
3309,0.545
3310,0.655
3311,0.85
3312,0.65
3313,0.8
3314,0.835
3315,0.67
3316,0.645
3317,0.75
3318,0.48
3319,0.655
3320,0.83
3321,0.68
3322,0.81
3323,0.875
3324,0.695
3325,0.715
3326,0.75
3327,0.58
3328,0.71
3329,0.845
3330,0.745
3331,0.83
3332,0.865
3333,0.69
3334,0.675
3335,0.715
3336,0.635
3337,0.75
3338,0.845
3339,0.72
3340,0.84
3341,0.875
3342,0.71
3343,0.71
3344,0.75
3345,0.655
3346,0.745
3347,0.875
3348,0.725
3349,0.825
3350,0.875
3351,0.655
3352,0.715
3353,0.77
3354,0.64
3355,0.7
3356,0.86
3357,0.72
3358,0.83
3359,0.865
3360,0.72
3361,0.73
3362,0.725
3363,0.69
3364,0.745
3365,0.86
3366,0.76
3367,0.83
3368,0.89
3369,0.685
3370,0.765
3371,0.775
3372,0.62
3373,0.75
3374,0.875
3375,0.765
3376,0.84
3377,0.915
3378,0.755
3379,0.74
3380,0.755
3381,0.66
3382,0.735
3383,0.875
3384,0.75
3385,0.875
3386,0.895
3387,0.805
3388,0.835
3389,0.845
3390,0.655
3391,0.76
3392,0.875
3393,0.75
3394,0.86
3395,0.875
3396,0.835
3397,0.83
3398,0.83
3399,0.66
3400,0.77
3401,0.86
3402,0.76
3403,0.815
3404,0.91
3405,0.78
3406,0.84
3407,0.855
3408,0.6
3409,0.74
3410,0.905
3411,0.76
3412,0.865
3413,0.9
3414,0.77
3415,0.805
3416,0.81
3417,0.635
3418,0.83
3419,0.86
3420,0.755
3421,0.88
3422,0.915
3423,0.83
3424,0.835
3425,0.845
3426,0.6
3427,0.86
3428,0.91
3429,0.735
3430,0.875
3431,0.925
3432,0.835
3433,0.86
3434,0.835
3435,0.67
3436,0.825
3437,0.92
3438,0.755
3439,0.89
3440,0.925
3441,0.865
3442,0.85
3443,0.89
3444,0.635
3445,0.89
3446,0.91
3447,0.765
3448,0.895
3449,0.91
3450,0.875
3451,0.89
3452,0.9
3453,0.655
3454,0.88
3455,0.875
3456,0.795
3457,0.875
3458,0.92
3459,0.89
3460,0.85
3461,0.875
3462,0.725
3463,0.84
3464,0.91
3465,0.785
3466,0.875
3467,0.905
3468,0.885
3469,0.9
3470,0.875
3471,0.7
3472,0.78
3473,0.87
3474,0.795
3475,0.88
3476,0.9
3477,0.885
3478,0.865
3479,0.865
3480,0.675
3481,0.85
3482,0.88
3483,0.805
3484,0.905
3485,0.91
3486,0.86
3487,0.87
3488,0.86
3489,0.67
3490,0.855
3491,0.895
3492,0.815
3493,0.93
3494,0.93
3495,0.87
3496,0.86
3497,0.855
3498,0.735
3499,0.805
3500,0.895
3501,0.82
3502,0.89
3503,0.93
3504,0.88
3505,0.855
3506,0.88
3507,0.68
3508,0.825
3509,0.88
3510,0.5
3511,0.5
3512,0.525
3513,0.5
3514,0.5
3515,0.505
3516,0.5
3517,0.5
3518,0.55
3519,0.5
3520,0.495
3521,0.55
3522,0.5
3523,0.55
3524,0.56
3525,0.5
3526,0.465
3527,0.53
3528,0.52
3529,0.53
3530,0.52
3531,0.61
3532,0.54
3533,0.56
3534,0.53
3535,0.49
3536,0.56
3537,0.505
3538,0.525
3539,0.55
3540,0.545
3541,0.585
3542,0.555
3543,0.485
3544,0.55
3545,0.58
3546,0.52
3547,0.52
3548,0.565
3549,0.56
3550,0.55
3551,0.585
3552,0.48
3553,0.55
3554,0.57
3555,0.51
3556,0.56
3557,0.57
3558,0.55
3559,0.585
3560,0.58
3561,0.54
3562,0.53
3563,0.59
3564,0.51
3565,0.55
3566,0.565
3567,0.575
3568,0.59
3569,0.595
3570,0.56
3571,0.58
3572,0.595
3573,0.525
3574,0.565
3575,0.58
3576,0.54
3577,0.585
3578,0.63
3579,0.52
3580,0.505
3581,0.645
3582,0.48
3583,0.55
3584,0.6
3585,0.57
3586,0.54
3587,0.595
3588,0.525
3589,0.545
3590,0.585
3591,0.525
3592,0.54
3593,0.635
3594,0.61
3595,0.665
3596,0.685
3597,0.53
3598,0.56
3599,0.67
3600,0.55
3601,0.565
3602,0.63
3603,0.555
3604,0.58
3605,0.63
3606,0.615
3607,0.615
3608,0.665
3609,0.565
3610,0.595
3611,0.655
3612,0.57
3613,0.61
3614,0.62
3615,0.57
3616,0.63
3617,0.68
3618,0.53
3619,0.64
3620,0.64
3621,0.625
3622,0.62
3623,0.65
3624,0.535
3625,0.67
3626,0.645
3627,0.56
3628,0.585
3629,0.645
3630,0.62
3631,0.605
3632,0.61
3633,0.555
3634,0.625
3635,0.64
3636,0.6
3637,0.615
3638,0.665
3639,0.585
3640,0.63
3641,0.615
3642,0.505
3643,0.62
3644,0.7
3645,0.53
3646,0.58
3647,0.635
3648,0.61
3649,0.625
3650,0.69
3651,0.53
3652,0.67
3653,0.675
3654,0.56
3655,0.595
3656,0.61
3657,0.575
3658,0.6
3659,0.665
3660,0.54
3661,0.66
3662,0.685
3663,0.595
3664,0.605
3665,0.61
3666,0.61
3667,0.635
3668,0.66
3669,0.54
3670,0.63
3671,0.645
3672,0.605
3673,0.65
3674,0.645
3675,0.59
3676,0.64
3677,0.67
3678,0.535
3679,0.63
3680,0.675
3681,0.565
3682,0.625
3683,0.62
3684,0.595
3685,0.635
3686,0.615
3687,0.525
3688,0.675
3689,0.655
3690,0.57
3691,0.62
3692,0.635
3693,0.615
3694,0.67
3695,0.67
3696,0.535
3697,0.665
3698,0.72
3699,0.59
3700,0.625
3701,0.645
3702,0.68
3703,0.67
3704,0.665
3705,0.625
3706,0.65
3707,0.67
3708,0.575
3709,0.625
3710,0.665
3711,0.67
3712,0.605
3713,0.68
3714,0.565
3715,0.655
3716,0.69
3717,0.565
3718,0.64
3719,0.695
3720,0.66
3721,0.67
3722,0.68
3723,0.59
3724,0.685
3725,0.72
3726,0.625
3727,0.61
3728,0.67
3729,0.63
3730,0.685
3731,0.7
3732,0.585
3733,0.65
3734,0.7
3735,0.615
3736,0.625
3737,0.655
3738,0.67
3739,0.67
3740,0.675
3741,0.585
3742,0.66
3743,0.7
3744,0.575
3745,0.66
3746,0.64
3747,0.63
3748,0.66
3749,0.71
3750,0.515
3751,0.61
3752,0.7
3753,0.59
3754,0.64
3755,0.685
3756,0.64
3757,0.63
3758,0.72
3759,0.525
3760,0.68
3761,0.68
3762,0.64
3763,0.67
3764,0.7
3765,0.625
3766,0.655
3767,0.68
3768,0.575
3769,0.655
3770,0.7
3771,0.635
3772,0.66
3773,0.695
3774,0.635
3775,0.685
3776,0.71
3777,0.555
3778,0.65
3779,0.72
3780,0.5
3781,0.5
3782,0.555
3783,0.5
3784,0.5
3785,0.56
3786,0.5
3787,0.5
3788,0.525
3789,0.5
3790,0.61
3791,0.715
3792,0.5
3793,0.6
3794,0.58
3795,0.5
3796,0.58
3797,0.605
3798,0.6
3799,0.76
3800,0.78
3801,0.59
3802,0.61
3803,0.635
3804,0.565
3805,0.61
3806,0.74
3807,0.53
3808,0.77
3809,0.84
3810,0.57
3811,0.635
3812,0.62
3813,0.53
3814,0.59
3815,0.73
3816,0.675
3817,0.75
3818,0.875
3819,0.61
3820,0.68
3821,0.67
3822,0.55
3823,0.64
3824,0.78
3825,0.76
3826,0.86
3827,0.885
3828,0.62
3829,0.665
3830,0.655
3831,0.545
3832,0.745
3833,0.89
3834,0.775
3835,0.87
3836,0.93
3837,0.7
3838,0.71
3839,0.725
3840,0.665
3841,0.72
3842,0.895
3843,0.765
3844,0.86
3845,0.93
3846,0.665
3847,0.76
3848,0.71
3849,0.645
3850,0.72
3851,0.91
3852,0.745
3853,0.9
3854,0.915
3855,0.72
3856,0.765
3857,0.7
3858,0.61
3859,0.78
3860,0.885
3861,0.735
3862,0.89
3863,0.93
3864,0.8
3865,0.805
3866,0.84
3867,0.585
3868,0.725
3869,0.91
3870,0.785
3871,0.865
3872,0.955
3873,0.715
3874,0.79
3875,0.81
3876,0.695
3877,0.745
3878,0.935
3879,0.795
3880,0.93
3881,0.96
3882,0.78
3883,0.83
3884,0.805
3885,0.73
3886,0.805
3887,0.92
3888,0.81
3889,0.925
3890,0.965
3891,0.79
3892,0.875
3893,0.82
3894,0.745
3895,0.8
3896,0.94
3897,0.82
3898,0.93
3899,0.96
3900,0.785
3901,0.845
3902,0.86
3903,0.72
3904,0.905
3905,0.935
3906,0.805
3907,0.93
3908,0.975
3909,0.73
3910,0.805
3911,0.815
3912,0.76
3913,0.88
3914,0.955
3915,0.815
3916,0.94
3917,0.98
3918,0.84
3919,0.855
3920,0.855
3921,0.745
3922,0.925
3923,0.965
3924,0.82
3925,0.93
3926,0.98
3927,0.83
3928,0.825
3929,0.86
3930,0.765
3931,0.92
3932,0.94
3933,0.82
3934,0.94
3935,0.955
3936,0.83
3937,0.855
3938,0.875
3939,0.82
3940,0.9
3941,0.92
3942,0.805
3943,0.915
3944,0.975
3945,0.84
3946,0.855
3947,0.87
3948,0.81
3949,0.87
3950,0.965
3951,0.825
3952,0.945
3953,0.98
3954,0.785
3955,0.835
3956,0.83
3957,0.74
3958,0.945
3959,0.965
3960,0.825
3961,0.92
3962,0.97
3963,0.93
3964,0.925
3965,0.93
3966,0.76
3967,0.94
3968,0.97
3969,0.84
3970,0.94
3971,0.965
3972,0.95
3973,0.95
3974,0.92
3975,0.82
3976,0.94
3977,0.95
3978,0.835
3979,0.955
3980,0.98
3981,0.945
3982,0.925
3983,0.945
3984,0.805
3985,0.95
3986,0.97
3987,0.83
3988,0.96
3989,0.975
3990,0.945
3991,0.92
3992,0.92
3993,0.82
3994,0.89
3995,0.97
3996,0.82
3997,0.94
3998,0.965
3999,0.965
4000,0.94
4001,0.965
4002,0.9
4003,0.915
4004,0.97
4005,0.815
4006,0.955
4007,0.97
4008,0.98
4009,0.975
4010,0.93
4011,0.865
4012,0.925
4013,0.935
4014,0.83
4015,0.94
4016,0.98
4017,0.935
4018,0.925
4019,0.915
4020,0.795
4021,0.93
4022,0.97
4023,0.84
4024,0.95
4025,0.975
4026,0.94
4027,0.925
4028,0.92
4029,0.83
4030,0.925
4031,0.97
4032,0.835
4033,0.95
4034,0.98
4035,0.915
4036,0.91
4037,0.895
4038,0.84
4039,0.93
4040,0.96
4041,0.845
4042,0.95
4043,0.97
4044,0.96
4045,0.915
4046,0.96
4047,0.83
4048,0.925
4049,0.975
4050,0.5
4051,0.5
4052,0.56
4053,0.5
4054,0.5
4055,0.51
4056,0.5
4057,0.5
4058,0.505
4059,0.5
4060,0.57
4061,0.565
4062,0.5
4063,0.5
4064,0.5
4065,0.5
4066,0.56
4067,0.52
4068,0.54
4069,0.58
4070,0.575
4071,0.595
4072,0.54
4073,0.54
4074,0.54
4075,0.515
4076,0.54
4077,0.51
4078,0.63
4079,0.58
4080,0.55
4081,0.57
4082,0.525
4083,0.505
4084,0.59
4085,0.595
4086,0.55
4087,0.62
4088,0.61
4089,0.54
4090,0.585
4091,0.565
4092,0.54
4093,0.53
4094,0.62
4095,0.56
4096,0.595
4097,0.595
4098,0.525
4099,0.525
4100,0.555
4101,0.555
4102,0.57
4103,0.625
4104,0.585
4105,0.6
4106,0.68
4107,0.545
4108,0.56
4109,0.55
4110,0.585
4111,0.57
4112,0.655
4113,0.55
4114,0.64
4115,0.69
4116,0.565
4117,0.575
4118,0.58
4119,0.545
4120,0.53
4121,0.655
4122,0.525
4123,0.625
4124,0.67
4125,0.515
4126,0.575
4127,0.575
4128,0.575
4129,0.565
4130,0.6
4131,0.57
4132,0.655
4133,0.67
4134,0.625
4135,0.65
4136,0.66
4137,0.535
4138,0.58
4139,0.735
